Method:,Hadamard 1,,
1108.204735,0.056668,108569.000000,95288.000000
1111.839108,0.054676,108290.000000,95480.000000
1114.259632,0.055281,108299.000000,95355.000000
1117.886830,0.055726,108476.000000,95413.000000
1121.509725,0.055554,108991.000000,95904.000000
1125.128315,0.055430,109411.000000,96301.000000
1128.742600,0.058174,109934.000000,96152.000000
1131.149733,0.058502,110223.000000,96332.000000
1134.756844,0.061508,110665.000000,96051.000000
1138.359652,0.064141,111193.000000,95926.000000
1141.958155,0.068313,111721.000000,95460.000000
1145.552353,0.072776,112247.000000,94929.000000
1147.946094,0.074818,112624.000000,94801.000000
1151.533119,0.079607,113253.000000,94285.000000
1155.115839,0.083930,113885.000000,93872.000000
1158.694255,0.088661,114503.000000,93359.000000
1162.268367,0.093454,115248.000000,92935.000000
1164.648717,0.096435,115787.000000,92731.000000
1168.215654,0.100487,116585.000000,92503.000000
1171.778287,0.103023,117349.000000,92567.000000
1175.336616,0.106504,118122.000000,92433.000000
1178.890641,0.110265,119027.000000,92338.000000
1181.257599,0.111827,119633.000000,92475.000000
1184.804450,0.116801,120875.000000,92371.000000
1188.346996,0.120433,121927.000000,92399.000000
1191.885238,0.124015,123086.000000,92511.000000
1195.419176,0.126892,124362.000000,92853.000000
1197.772743,0.129575,125184.000000,92891.000000
1201.299507,0.130626,126391.000000,93560.000000
1204.821966,0.133137,127689.000000,93976.000000
1208.340121,0.135195,129134.000000,94590.000000
1211.853972,0.135923,130588.000000,95495.000000
1214.194147,0.133965,131490.000000,96589.000000
1217.700824,0.131413,132862.000000,98172.000000
1221.203196,0.127427,134275.000000,100131.000000
1224.701264,0.122239,135564.000000,102307.000000
1228.195028,0.118303,136530.000000,103974.000000
1230.521812,0.117783,137168.000000,104585.000000
1234.008402,0.114261,138356.000000,106350.000000
1237.490687,0.111581,139932.000000,108227.000000
1240.968668,0.109301,142075.000000,110463.000000
1244.442345,0.106182,144786.000000,113382.000000
1246.755738,0.105450,146754.000000,115117.000000
1250.222240,0.102823,149745.000000,118176.000000
1253.684439,0.101043,152584.000000,120911.000000
1257.142333,0.100344,155312.000000,123271.000000
1260.595922,0.098443,158032.000000,125980.000000
1262.895924,0.097811,159775.000000,127555.000000
1266.342340,0.097214,162196.000000,129666.000000
1269.784451,0.095233,164471.000000,132086.000000
1273.222258,0.094710,166778.000000,134100.000000
1276.655761,0.095178,168950.000000,135700.000000
1278.942371,0.093596,170246.000000,137240.000000
1282.368700,0.092662,172040.000000,138985.000000
1285.790724,0.092611,173686.000000,140331.000000
1289.208444,0.092029,175253.000000,141787.000000
1292.621860,0.091996,176766.000000,143022.000000
1294.895079,0.091296,177635.000000,143957.000000
1298.301320,0.091630,178745.000000,144745.000000
1301.703258,0.091685,179742.000000,145534.000000
1305.100891,0.091579,180734.000000,146373.000000
1308.494219,0.092368,181607.000000,146813.000000
1310.754047,0.092773,181988.000000,146984.000000
1314.140202,0.093610,182523.000000,147132.000000
1317.522052,0.095504,183070.000000,146931.000000
1320.899598,0.096323,183467.000000,146972.000000
1324.272839,0.098173,183711.000000,146542.000000
1326.519276,0.098717,183777.000000,146411.000000
1329.885344,0.101799,183924.000000,145492.000000
1333.247107,0.104948,183999.000000,144500.000000
1336.604566,0.107614,183938.000000,143568.000000
1338.840480,0.110418,183853.000000,142578.000000
1342.190766,0.113987,183694.000000,141289.000000
1345.536746,0.118139,183453.000000,139761.000000
1348.878423,0.122057,182999.000000,138163.000000
1352.215794,0.125665,182382.000000,136558.000000
1354.438318,0.129262,181961.000000,135119.000000
1357.768516,0.133633,181500.000000,133427.000000
1361.094410,0.137011,180846.000000,131916.000000
1364.415999,0.140172,180202.000000,130493.000000
1367.733284,0.144279,179586.000000,128823.000000
1369.942416,0.146387,179136.000000,127878.000000
1373.252527,0.148647,178385.000000,126681.000000
1376.558333,0.151493,177446.000000,125191.000000
1379.859836,0.156870,176112.000000,122721.000000
1383.157034,0.161567,174644.000000,120389.000000
1385.352774,0.166275,173716.000000,118458.000000
1388.642798,0.172386,171814.000000,115524.000000
1391.928518,0.179339,168936.000000,111785.000000
1395.209933,0.188045,165750.000000,107500.000000
1398.487044,0.195532,162599.000000,103654.000000
1400.669394,0.200957,160907.000000,101302.000000
1403.939331,0.209221,159300.000000,98400.000000
1407.204963,0.220961,158820.000000,95487.000000
1410.466292,0.232637,159124.000000,93132.000000
1413.723316,0.243873,159816.000000,91148.000000
1415.892274,0.253611,160302.000000,89398.000000
1419.142124,0.265054,161176.000000,87548.000000
1422.387669,0.277712,162150.000000,85547.000000
1425.628911,0.286666,163020.000000,84251.000000
1428.865848,0.294820,163878.000000,83119.000000
1431.021414,0.301881,164398.000000,82038.000000
1434.251177,0.308497,165082.000000,81134.000000
1437.476636,0.314410,165794.000000,80382.000000
1440.697790,0.318331,166536.000000,80016.000000
1443.914640,0.320626,167008.000000,79820.000000
1446.056816,0.321451,167202.000000,79761.000000
1449.266492,0.324863,167515.000000,79285.000000
1452.471863,0.324825,167621.000000,79342.000000
1455.672931,0.325667,167527.000000,79144.000000
1458.869694,0.327119,167330.000000,78787.000000
1460.998478,0.327483,167162.000000,78642.000000
1464.188067,0.326837,166886.000000,78629.000000
1467.373352,0.326359,166486.000000,78527.000000
1470.554332,0.325377,165852.000000,78405.000000
1473.731008,0.324867,165298.000000,78235.000000
1475.846400,0.323851,164834.000000,78198.000000
1479.015903,0.321475,164182.000000,78316.000000
1482.181100,0.320195,163452.000000,78198.000000
1485.341994,0.320436,162656.000000,77774.000000
1488.498583,0.317613,161833.000000,77885.000000
1490.600584,0.316667,161257.000000,77777.000000
1493.749999,0.312977,160283.000000,77967.000000
1496.895110,0.313247,159420.000000,77499.000000
1500.035916,0.310018,158427.000000,77591.000000
1503.172418,0.308020,157401.000000,77444.000000
1505.261028,0.307722,156702.000000,77153.000000
1508.390356,0.305172,155492.000000,77008.000000
1511.515380,0.302703,154211.000000,76809.000000
1514.636099,0.301715,152941.000000,76350.000000
1517.752514,0.300275,151730.000000,75997.000000
1519.827733,0.298896,151026.000000,75885.000000
1522.936974,0.297772,149649.000000,75388.000000
1526.041910,0.296571,148244.000000,74887.000000
1529.142543,0.295725,146857.000000,74331.000000
1532.238871,0.294325,145325.000000,73793.000000
1534.300698,0.294285,144321.000000,73290.000000
1537.389852,0.292774,142817.000000,72779.000000
1540.474702,0.291076,141263.000000,72269.000000
1543.555247,0.289523,139660.000000,71705.000000
1546.631488,0.288351,137990.000000,71039.000000
1548.679924,0.288939,136899.000000,70382.000000
1551.748991,0.288403,135048.000000,69516.000000
1554.813754,0.287047,133068.000000,68711.000000
1557.874212,0.286211,130999.000000,67773.000000
1560.930366,0.285407,128812.000000,66765.000000
1562.965411,0.286408,127386.000000,65874.000000
1566.014391,0.287078,125338.000000,64715.000000
1569.059067,0.287421,123336.000000,63631.000000
1572.099438,0.285202,121371.000000,62938.000000
1575.135505,0.285276,119409.000000,61910.000000
1577.157158,0.284363,118142.000000,61382.000000
1580.186051,0.284101,116249.000000,60435.000000
1583.210640,0.281886,114278.000000,59714.000000
1586.230924,0.280253,112173.000000,58835.000000
1589.246904,0.279093,109923.000000,57809.000000
1591.255166,0.277725,108419.000000,57198.000000
1594.263972,0.274345,106230.000000,56481.000000
1597.268474,0.274340,104032.000000,55313.000000
1600.268671,0.269690,101711.000000,54661.000000
1603.264564,0.268512,99461.000000,53597.000000
1605.259435,0.266640,97895.000000,52981.000000
1608.248154,0.263329,95589.000000,52129.000000
1611.232569,0.258097,93256.000000,51473.000000
1614.212679,0.255393,90963.000000,50521.000000
1617.188485,0.252941,88623.000000,49500.000000
1619.169964,0.250922,87059.000000,48853.000000
1622.138596,0.247807,84747.000000,47898.000000
1625.102924,0.247900,82422.000000,46574.000000
1628.062948,0.243277,80152.000000,45776.000000
1631.018666,0.240037,77827.000000,44781.000000
1632.986755,0.237870,76307.000000,44126.000000
1635.935300,0.235861,74008.000000,42995.000000
1638.879540,0.235212,71768.000000,41756.000000
1641.819477,0.234208,69476.000000,40516.000000
1644.755109,0.226959,67110.000000,39795.000000
1646.709805,0.223994,65491.000000,39101.000000
1649.638263,0.220643,63053.000000,37937.000000
1652.562417,0.218155,60419.000000,36561.000000
1655.482266,0.211232,57663.000000,35454.000000
1658.397811,0.202630,54598.000000,34241.000000
1660.339117,0.193480,52256.000000,33470.000000
1663.247488,0.178789,48358.000000,32039.000000
1666.151554,0.158518,44087.000000,30605.000000
1669.051317,0.133569,39455.000000,29009.000000
1671.946775,0.102846,34767.000000,27436.000000
1673.874689,0.079352,31558.000000,26288.000000
1676.762973,0.045765,27066.000000,24359.000000
1679.646953,0.024298,22991.000000,21740.000000
1682.526628,-0.003302,19393.000000,19541.000000
1685.401999,-0.009856,16511.000000,16890.000000
1687.316522,-0.016133,14770.000000,15329.000000
1690.184719,-0.019494,12590.000000,13168.000000
1693.048611,-0.005764,10852.000000,10997.000000
1695.908200,-0.005198,9385.000000,9498.000000
1698.763484,0.005567,8087.000000,7984.000000
1700.664615,0.005854,7320.000000,7222.000000
