Method:,Hadamard 1,,
1644.755109,0.217940,67110.000000,40630.000000
1646.709805,0.216550,65491.000000,39777.000000
1649.638263,0.212118,63053.000000,38689.000000
1652.562417,0.210374,60419.000000,37222.000000
1655.482266,0.202405,57663.000000,36182.000000
1658.397811,0.194438,54598.000000,34893.000000
1660.339117,0.183856,52256.000000,34220.000000
1663.247488,0.169350,48358.000000,32743.000000
1666.151554,0.148877,44087.000000,31292.000000
1669.051317,0.124033,39455.000000,29653.000000
1671.946775,0.093080,34767.000000,28060.000000
1673.874689,0.068728,31558.000000,26939.000000
1676.762973,0.034293,27066.000000,25011.000000
1679.646953,0.011368,22991.000000,22397.000000
1682.526628,-0.017642,19393.000000,20197.000000
1685.401999,-0.024420,16511.000000,17466.000000
1687.316522,-0.031361,14770.000000,15876.000000
1690.184719,-0.032842,12590.000000,13579.000000
1693.048611,-0.021547,10852.000000,11404.000000
1695.908200,-0.022630,9385.000000,9887.000000
1698.763484,-0.010662,8087.000000,8288.000000
1700.664615,-0.009391,7320.000000,7480.000000
