Method:,Hadamard 1,,
1490.600584,0.307676,161257.000000,79404.000000
1493.749999,0.305237,160283.000000,79369.000000
1496.895110,0.305670,159420.000000,78863.000000
1500.035916,0.302994,158427.000000,78856.000000
1503.172418,0.301944,157401.000000,78535.000000
1505.261028,0.301951,156702.000000,78185.000000
1508.390356,0.300104,155492.000000,77912.000000
1511.515380,0.298276,154211.000000,77596.000000
1514.636099,0.297177,152941.000000,77152.000000
1517.752514,0.296457,151730.000000,76668.000000
1519.827733,0.294925,151026.000000,76582.000000
1522.936974,0.294266,149649.000000,75999.000000
1526.041910,0.293548,148244.000000,75410.000000
1529.142543,0.292332,146857.000000,74914.000000
1532.238871,0.291468,145325.000000,74280.000000
1534.300698,0.291103,144321.000000,73829.000000
1537.389852,0.290138,142817.000000,73222.000000
1540.474702,0.288494,141263.000000,72700.000000
1543.555247,0.287227,139660.000000,72085.000000
1546.631488,0.285888,137990.000000,71443.000000
1548.679924,0.286220,136899.000000,70824.000000
1551.748991,0.285756,135048.000000,69941.000000
1554.813754,0.284545,133068.000000,69108.000000
1557.874212,0.284427,130999.000000,68052.000000
1560.930366,0.283635,128812.000000,67038.000000
1562.965411,0.284566,127386.000000,66154.000000
1566.014391,0.285223,125338.000000,64992.000000
1569.059067,0.285881,123336.000000,63857.000000
1572.099438,0.284189,121371.000000,63085.000000
1575.135505,0.284814,119409.000000,61976.000000
1577.157158,0.284646,118142.000000,61342.000000
1580.186051,0.284489,116249.000000,60381.000000
1583.210640,0.282906,114278.000000,59574.000000
1586.230924,0.281391,112173.000000,58681.000000
1589.246904,0.281164,109923.000000,57534.000000
1591.255166,0.280505,108419.000000,56833.000000
1594.263972,0.277920,106230.000000,56018.000000
1597.268474,0.278252,104032.000000,54817.000000
1600.268671,0.274749,101711.000000,54028.000000
1603.264564,0.273992,99461.000000,52925.000000
1605.259435,0.273173,97895.000000,52190.000000
1608.248154,0.270850,95589.000000,51234.000000
1611.232569,0.266385,93256.000000,50500.000000
1614.212679,0.264023,90963.000000,49527.000000
1617.188485,0.262280,88623.000000,48447.000000
1619.169964,0.261824,87059.000000,47642.000000
1622.138596,0.259347,84747.000000,46642.000000
1625.102924,0.260070,82422.000000,45287.000000
1628.062948,0.257031,80152.000000,44349.000000
1631.018666,0.254291,77827.000000,43335.000000
1632.986755,0.252961,76307.000000,42619.000000
1635.935300,0.251335,74008.000000,41490.000000
1638.879540,0.250863,71768.000000,40278.000000
1641.819477,0.250971,69476.000000,38982.000000
1644.755109,0.244269,67110.000000,38240.000000
1646.709805,0.242776,65491.000000,37446.000000
1649.638263,0.239715,63053.000000,36307.000000
1652.562417,0.238535,60419.000000,34885.000000
1655.482266,0.232932,57663.000000,33726.000000
1658.397811,0.226699,54598.000000,32395.000000
1660.339117,0.218394,52256.000000,31604.000000
1663.247488,0.206335,48358.000000,30070.000000
1666.151554,0.189786,44087.000000,28479.000000
1669.051317,0.168583,39455.000000,26762.000000
1671.946775,0.141321,34767.000000,25110.000000
1673.874689,0.123592,31558.000000,23742.000000
1676.762973,0.093948,27066.000000,21801.000000
1679.646953,0.079004,22991.000000,19167.000000
1682.526628,0.055488,19393.000000,17067.000000
1685.401999,0.054672,16511.000000,14558.000000
1687.316522,0.050950,14770.000000,13135.000000
1690.184719,0.053921,12590.000000,11120.000000
1693.048611,0.069227,10852.000000,9253.000000
1695.908200,0.071958,9385.000000,7952.000000
1698.763484,0.079514,8087.000000,6734.000000
1700.664615,0.082612,7320.000000,6052.000000
