Method:,Hadamard 1,,
1131.149733,0.089170,110223.000000,89764.000000
1134.756844,0.091586,110665.000000,89624.000000
1138.359652,0.093891,111193.000000,89575.000000
1141.958155,0.096851,111721.000000,89389.000000
1145.552353,0.100838,112247.000000,88989.000000
1147.946094,0.102563,112624.000000,88934.000000
1151.533119,0.106758,113253.000000,88571.000000
1155.115839,0.110708,113885.000000,88259.000000
1158.694255,0.115105,114503.000000,87844.000000
1162.268367,0.119928,115248.000000,87439.000000
1164.648717,0.122805,115787.000000,87268.000000
1168.215654,0.127074,116585.000000,87010.000000
1171.778287,0.128679,117349.000000,87257.000000
1175.336616,0.132078,118122.000000,87147.000000
1178.890641,0.135692,119027.000000,87087.000000
1181.257599,0.136971,119633.000000,87273.000000
1184.804450,0.142169,120875.000000,87130.000000
1188.346996,0.145867,121927.000000,87143.000000
1191.885238,0.149433,123086.000000,87252.000000
1195.419176,0.152655,124362.000000,87505.000000
1197.772743,0.155362,125184.000000,87536.000000
1201.299507,0.156775,126391.000000,88093.000000
1204.821966,0.160080,127689.000000,88323.000000
1208.340121,0.162814,129134.000000,88762.000000
1211.853972,0.163600,130588.000000,89599.000000
1214.194147,0.161544,131490.000000,90646.000000
1217.700824,0.158576,132862.000000,92220.000000
1221.203196,0.153649,134275.000000,94264.000000
1224.701264,0.147514,135564.000000,96523.000000
1228.195028,0.142485,136530.000000,98343.000000
1230.521812,0.141447,137168.000000,99039.000000
1234.008402,0.137447,138356.000000,100821.000000
1237.490687,0.133979,139932.000000,102787.000000
1240.968668,0.131606,142075.000000,104933.000000
1244.442345,0.127850,144786.000000,107864.000000
1246.755738,0.126720,146754.000000,109615.000000
1250.222240,0.123872,149745.000000,112585.000000
1253.684439,0.121623,152584.000000,115315.000000
1257.142333,0.120764,155312.000000,117609.000000
1260.595922,0.118656,158032.000000,120251.000000
1262.895924,0.117829,159775.000000,121809.000000
1266.342340,0.116892,162196.000000,123922.000000
1269.784451,0.115157,164471.000000,126163.000000
1273.222258,0.114437,166778.000000,128145.000000
1276.655761,0.114658,168950.000000,129748.000000
1278.942371,0.113229,170246.000000,131174.000000
1282.368700,0.112212,172040.000000,132867.000000
1285.790724,0.112252,173686.000000,134126.000000
1289.208444,0.111374,175253.000000,135610.000000
1292.621860,0.111427,176766.000000,136764.000000
1294.895079,0.110393,177635.000000,137764.000000
1298.301320,0.110947,178745.000000,138448.000000
1301.703258,0.110811,179742.000000,139264.000000
1305.100891,0.110453,180734.000000,140148.000000
1308.494219,0.111042,181607.000000,140634.000000
1310.754047,0.111551,181988.000000,140764.000000
1314.140202,0.111837,182523.000000,141085.000000
1317.522052,0.113620,183070.000000,140928.000000
1320.899598,0.114179,183467.000000,141052.000000
1324.272839,0.115542,183711.000000,140797.000000
1326.519276,0.115920,183777.000000,140725.000000
1329.885344,0.118616,183924.000000,139966.000000
1333.247107,0.121379,183999.000000,139135.000000
1336.604566,0.123900,183938.000000,138284.000000
1338.840480,0.126187,183853.000000,137494.000000
1342.190766,0.129497,183694.000000,136332.000000
1345.536746,0.133181,183453.000000,135003.000000
1348.878423,0.136984,182999.000000,133495.000000
1352.215794,0.140474,182382.000000,131980.000000
1354.438318,0.144088,181961.000000,130584.000000
1357.768516,0.148657,181500.000000,128890.000000
1361.094410,0.152184,180846.000000,127387.000000
1364.415999,0.155589,180202.000000,125942.000000
1367.733284,0.159477,179586.000000,124393.000000
1369.942416,0.161674,179136.000000,123455.000000
1373.252527,0.164220,178385.000000,122219.000000
1376.558333,0.167143,177446.000000,120760.000000
1379.859836,0.172192,176112.000000,118467.000000
1383.157034,0.177422,174644.000000,116073.000000
1385.352774,0.181676,173716.000000,114331.000000
1388.642798,0.187904,171814.000000,111469.000000
1391.928518,0.193969,168936.000000,108082.000000
1395.209933,0.201286,165750.000000,104272.000000
1398.487044,0.206865,162599.000000,100984.000000
1400.669394,0.211726,160907.000000,98821.000000
1403.939331,0.218544,159300.000000,96310.000000
1407.204963,0.228730,158820.000000,93794.000000
1410.466292,0.239167,159124.000000,91742.000000
1413.723316,0.249296,159816.000000,90017.000000
1415.892274,0.257952,160302.000000,88509.000000
1419.142124,0.268126,161176.000000,86931.000000
1422.387669,0.279477,162150.000000,85200.000000
1425.628911,0.287497,163020.000000,84090.000000
1428.865848,0.294591,163878.000000,83163.000000
1431.021414,0.301093,164398.000000,82187.000000
1434.251177,0.307385,165082.000000,81342.000000
1437.476636,0.313040,165794.000000,80636.000000
1440.697790,0.316387,166536.000000,80375.000000
1443.914640,0.318752,167008.000000,80165.000000
1446.056816,0.319490,167202.000000,80122.000000
1449.266492,0.322721,167515.000000,79677.000000
1452.471863,0.323115,167621.000000,79655.000000
1455.672931,0.323745,167527.000000,79495.000000
1458.869694,0.325491,167330.000000,79083.000000
1460.998478,0.325813,167162.000000,78945.000000
1464.188067,0.325894,166886.000000,78800.000000
1467.373352,0.325364,166486.000000,78707.000000
1470.554332,0.324420,165852.000000,78578.000000
1473.731008,0.324040,165298.000000,78384.000000
1475.846400,0.323546,164834.000000,78253.000000
1479.015903,0.321630,164182.000000,78288.000000
1482.181100,0.321006,163452.000000,78052.000000
1485.341994,0.321190,162656.000000,77639.000000
1488.498583,0.319026,161833.000000,77632.000000
1490.600584,0.318542,161257.000000,77442.000000
1493.749999,0.315362,160283.000000,77540.000000
1496.895110,0.316148,159420.000000,76983.000000
1500.035916,0.313310,158427.000000,77005.000000
1503.172418,0.312003,157401.000000,76737.000000
1505.261028,0.311674,156702.000000,76454.000000
1508.390356,0.309839,155492.000000,76185.000000
1511.515380,0.307599,154211.000000,75948.000000
1514.636099,0.306307,152941.000000,75547.000000
1517.752514,0.305576,151730.000000,75075.000000
1519.827733,0.303921,151026.000000,75012.000000
1522.936974,0.303402,149649.000000,74417.000000
1526.041910,0.302662,148244.000000,73844.000000
1529.142543,0.301601,146857.000000,73332.000000
1532.238871,0.299899,145325.000000,72852.000000
1534.300698,0.299843,144321.000000,72358.000000
1537.389852,0.298910,142817.000000,71758.000000
1540.474702,0.297609,141263.000000,71190.000000
1543.555247,0.296021,139660.000000,70640.000000
1546.631488,0.294874,137990.000000,69980.000000
1548.679924,0.294741,136899.000000,69448.000000
1551.748991,0.293962,135048.000000,68632.000000
1554.813754,0.292767,133068.000000,67812.000000
1557.874212,0.292771,130999.000000,66757.000000
1560.930366,0.292239,128812.000000,65723.000000
1562.965411,0.293038,127386.000000,64876.000000
1566.014391,0.293303,125338.000000,63794.000000
1569.059067,0.294169,123336.000000,62650.000000
1572.099438,0.292551,121371.000000,61882.000000
1575.135505,0.293083,119409.000000,60807.000000
1577.157158,0.292274,118142.000000,60274.000000
1580.186051,0.292203,116249.000000,59318.000000
1583.210640,0.290807,114278.000000,58500.000000
1586.230924,0.289134,112173.000000,57644.000000
1589.246904,0.288587,109923.000000,56559.000000
1591.255166,0.287764,108419.000000,55891.000000
1594.263972,0.284702,106230.000000,55150.000000
1597.268474,0.285087,104032.000000,53961.000000
1600.268671,0.281448,101711.000000,53201.000000
1603.264564,0.280607,99461.000000,52125.000000
1605.259435,0.279645,97895.000000,51418.000000
1608.248154,0.277151,95589.000000,50496.000000
1611.232569,0.272203,93256.000000,49828.000000
1614.212679,0.270231,90963.000000,48824.000000
1617.188485,0.268064,88623.000000,47806.000000
1619.169964,0.267153,87059.000000,47061.000000
1622.138596,0.264442,84747.000000,46098.000000
1625.102924,0.265367,82422.000000,44738.000000
1628.062948,0.261252,80152.000000,43920.000000
1631.018666,0.258299,77827.000000,42937.000000
1632.986755,0.256820,76307.000000,42242.000000
1635.935300,0.255194,74008.000000,41123.000000
1638.879540,0.254849,71768.000000,39910.000000
1641.819477,0.254483,69476.000000,38668.000000
1644.755109,0.247610,67110.000000,37947.000000
1646.709805,0.245639,65491.000000,37200.000000
1649.638263,0.242451,63053.000000,36079.000000
1652.562417,0.241032,60419.000000,34685.000000
1655.482266,0.235606,57663.000000,33519.000000
1658.397811,0.228889,54598.000000,32232.000000
1660.339117,0.220101,52256.000000,31480.000000
1663.247488,0.207767,48358.000000,29971.000000
1666.151554,0.190350,44087.000000,28442.000000
1669.051317,0.167287,39455.000000,26842.000000
1671.946775,0.140595,34767.000000,25152.000000
1673.874689,0.120330,31558.000000,23921.000000
1676.762973,0.091247,27066.000000,21937.000000
1679.646953,0.075753,22991.000000,19311.000000
1682.526628,0.051461,19393.000000,17226.000000
1685.401999,0.051699,16511.000000,14658.000000
1687.316522,0.047460,14770.000000,13241.000000
1690.184719,0.049801,12590.000000,11226.000000
1693.048611,0.063863,10852.000000,9368.000000
1695.908200,0.063467,9385.000000,8109.000000
1698.763484,0.077327,8087.000000,6768.000000
1700.664615,0.080322,7320.000000,6084.000000
