Method:,Hadamard 1,,
1257.142333,0.127902,155312.000000,115692.000000
1260.595922,0.125426,158032.000000,118391.000000
1262.895924,0.124751,159775.000000,119883.000000
1266.342340,0.123901,162196.000000,121938.000000
1269.784451,0.121866,164471.000000,124229.000000
1273.222258,0.121141,166778.000000,126182.000000
1276.655761,0.121608,168950.000000,127688.000000
1278.942371,0.119956,170246.000000,129158.000000
1282.368700,0.118902,172040.000000,130836.000000
1285.790724,0.118944,173686.000000,132075.000000
1289.208444,0.118184,175253.000000,133500.000000
1292.621860,0.118186,176766.000000,134652.000000
1294.895079,0.117391,177635.000000,135562.000000
1298.301320,0.117665,178745.000000,136323.000000
1301.703258,0.117511,179742.000000,137132.000000
1305.100891,0.117054,180734.000000,138034.000000
1308.494219,0.117492,181607.000000,138561.000000
1310.754047,0.117757,181988.000000,138767.000000
1314.140202,0.117972,182523.000000,139106.000000
1317.522052,0.119421,183070.000000,139058.000000
1320.899598,0.119557,183467.000000,139316.000000
1324.272839,0.120749,183711.000000,139119.000000
1326.519276,0.120936,183777.000000,139109.000000
1329.885344,0.123069,183924.000000,138538.000000
1333.247107,0.125588,183999.000000,137793.000000
1336.604566,0.127482,183938.000000,137148.000000
1338.840480,0.129726,183853.000000,136378.000000
1342.190766,0.132534,183694.000000,135382.000000
1345.536746,0.135937,183453.000000,134149.000000
1348.878423,0.139336,182999.000000,132774.000000
1352.215794,0.142482,182382.000000,131371.000000
1354.438318,0.146125,181961.000000,129973.000000
1357.768516,0.150372,181500.000000,128382.000000
1361.094410,0.153994,180846.000000,126857.000000
1364.415999,0.157296,180202.000000,125448.000000
1367.733284,0.161306,179586.000000,123870.000000
1369.942416,0.163525,179136.000000,122930.000000
1373.252527,0.166053,178385.000000,121704.000000
1376.558333,0.168898,177446.000000,120273.000000
1379.859836,0.173995,176112.000000,117976.000000
1383.157034,0.179046,174644.000000,115640.000000
1385.352774,0.183312,173716.000000,113901.000000
1388.642798,0.188962,171814.000000,111198.000000
1391.928518,0.193993,168936.000000,108076.000000
1395.209933,0.199689,165750.000000,104656.000000
1398.487044,0.203515,162599.000000,101766.000000
1400.669394,0.207231,160907.000000,99849.000000
1403.939331,0.212139,159300.000000,97741.000000
1407.204963,0.220493,158820.000000,95590.000000
1410.466292,0.229524,159124.000000,93802.000000
1413.723316,0.238033,159816.000000,92382.000000
1415.892274,0.245249,160302.000000,91136.000000
1419.142124,0.253449,161176.000000,89919.000000
1422.387669,0.262905,162150.000000,88514.000000
1425.628911,0.269385,163020.000000,87671.000000
1428.865848,0.275021,163878.000000,86996.000000
1431.021414,0.281171,164398.000000,86045.000000
1434.251177,0.286471,165082.000000,85355.000000
1437.476636,0.291178,165794.000000,84799.000000
1440.697790,0.294338,166536.000000,84561.000000
1443.914640,0.296601,167008.000000,84360.000000
1446.056816,0.297187,167202.000000,84344.000000
1449.266492,0.300582,167515.000000,83844.000000
1452.471863,0.300365,167621.000000,83939.000000
1455.672931,0.301287,167527.000000,83714.000000
1458.869694,0.303143,167330.000000,83259.000000
1460.998478,0.303798,167162.000000,83050.000000
1464.188067,0.303761,166886.000000,82920.000000
1467.373352,0.303363,166486.000000,82797.000000
1470.554332,0.302862,165852.000000,82577.000000
1473.731008,0.302794,165298.000000,82314.000000
1475.846400,0.302376,164834.000000,82162.000000
1479.015903,0.301242,164182.000000,82051.000000
1482.181100,0.300966,163452.000000,81738.000000
1485.341994,0.301602,162656.000000,81221.000000
1488.498583,0.300132,161833.000000,81084.000000
1490.600584,0.299930,161257.000000,80833.000000
1493.749999,0.297718,160283.000000,80755.000000
1496.895110,0.298769,159420.000000,80126.000000
1500.035916,0.296576,158427.000000,80030.000000
1503.172418,0.295707,157401.000000,79671.000000
1505.261028,0.295528,156702.000000,79350.000000
1508.390356,0.294367,155492.000000,78948.000000
1511.515380,0.292383,154211.000000,78656.000000
1514.636099,0.291489,152941.000000,78169.000000
1517.752514,0.290964,151730.000000,77644.000000
1519.827733,0.289660,151026.000000,77516.000000
1522.936974,0.289164,149649.000000,76897.000000
1526.041910,0.288276,148244.000000,76331.000000
1529.142543,0.287546,146857.000000,75744.000000
1532.238871,0.286024,145325.000000,75217.000000
1534.300698,0.286015,144321.000000,74699.000000
1537.389852,0.284991,142817.000000,74095.000000
1540.474702,0.283712,141263.000000,73505.000000
1543.555247,0.282321,139660.000000,72904.000000
1546.631488,0.280847,137990.000000,72277.000000
1548.679924,0.281093,136899.000000,71665.000000
1551.748991,0.280498,135048.000000,70793.000000
1554.813754,0.278858,133068.000000,70019.000000
1557.874212,0.279181,130999.000000,68879.000000
1560.930366,0.278074,128812.000000,67902.000000
1562.965411,0.279112,127386.000000,66990.000000
1566.014391,0.279586,125338.000000,65841.000000
1569.059067,0.280521,123336.000000,64650.000000
1572.099438,0.279185,121371.000000,63816.000000
1575.135505,0.279666,119409.000000,62715.000000
1577.157158,0.279348,118142.000000,62095.000000
1580.186051,0.279512,116249.000000,61077.000000
1583.210640,0.278171,114278.000000,60227.000000
1586.230924,0.276826,112173.000000,59301.000000
1589.246904,0.276965,109923.000000,58093.000000
1591.255166,0.276156,108419.000000,57405.000000
1594.263972,0.274007,106230.000000,56525.000000
1597.268474,0.274701,104032.000000,55267.000000
1600.268671,0.270908,101711.000000,54508.000000
1603.264564,0.271407,99461.000000,53241.000000
1605.259435,0.270031,97895.000000,52569.000000
1608.248154,0.268137,95589.000000,51555.000000
1611.232569,0.264369,93256.000000,50735.000000
1614.212679,0.262508,90963.000000,49700.000000
1617.188485,0.261357,88623.000000,48550.000000
1619.169964,0.260768,87059.000000,47758.000000
1622.138596,0.258203,84747.000000,46765.000000
1625.102924,0.259820,82422.000000,45313.000000
1628.062948,0.256796,80152.000000,44373.000000
1631.018666,0.254753,77827.000000,43289.000000
1632.986755,0.253420,76307.000000,42574.000000
1635.935300,0.252236,74008.000000,41404.000000
1638.879540,0.252570,71768.000000,40120.000000
1641.819477,0.252455,69476.000000,38849.000000
1644.755109,0.245805,67110.000000,38105.000000
1646.709805,0.244741,65491.000000,37277.000000
1649.638263,0.242343,63053.000000,36088.000000
1652.562417,0.241420,60419.000000,34654.000000
1655.482266,0.236969,57663.000000,33414.000000
1658.397811,0.231810,54598.000000,32016.000000
1660.339117,0.224957,52256.000000,31130.000000
1663.247488,0.214543,48358.000000,29507.000000
1666.151554,0.199065,44087.000000,27877.000000
1669.051317,0.179162,39455.000000,26118.000000
1671.946775,0.157190,34767.000000,24209.000000
1673.874689,0.139028,31558.000000,22913.000000
1676.762973,0.115699,27066.000000,20736.000000
1679.646953,0.104816,22991.000000,18061.000000
1682.526628,0.084367,19393.000000,15969.000000
1685.401999,0.088599,16511.000000,13464.000000
1687.316522,0.085878,14770.000000,12120.000000
1690.184719,0.090617,12590.000000,10219.000000
1693.048611,0.109785,10852.000000,8428.000000
1695.908200,0.106975,9385.000000,7336.000000
1698.763484,0.114276,8087.000000,6216.000000
1700.664615,0.117566,7320.000000,5584.000000
