Method:,Hadamard 1,,
1425.628911,0.307980,163020.000000,80216.000000
1428.865848,0.316531,163878.000000,79066.000000
1431.021414,0.324309,164398.000000,77909.000000
1434.251177,0.331260,165082.000000,76991.000000
1437.476636,0.337688,165794.000000,76187.000000
1440.697790,0.341805,166536.000000,75806.000000
1443.914640,0.344244,167008.000000,75595.000000
1446.056816,0.345254,167202.000000,75507.000000
1449.266492,0.349247,167515.000000,74956.000000
1452.471863,0.349146,167621.000000,75021.000000
1455.672931,0.349742,167527.000000,74876.000000
1458.869694,0.351458,167330.000000,74493.000000
1460.998478,0.352067,167162.000000,74314.000000
1464.188067,0.351700,166886.000000,74254.000000
1467.373352,0.350974,166486.000000,74200.000000
1470.554332,0.350149,165852.000000,74058.000000
1473.731008,0.349723,165298.000000,73883.000000
1475.846400,0.348920,164834.000000,73812.000000
1479.015903,0.346840,164182.000000,73873.000000
1482.181100,0.345923,163452.000000,73700.000000
1485.341994,0.345610,162656.000000,73394.000000
1488.498583,0.342880,161833.000000,73483.000000
1490.600584,0.342302,161257.000000,73319.000000
1493.749999,0.338405,160283.000000,73533.000000
1496.895110,0.339000,159420.000000,73037.000000
1500.035916,0.335241,158427.000000,73213.000000
1503.172418,0.333899,157401.000000,72964.000000
1505.261028,0.333253,156702.000000,72748.000000
1508.390356,0.330849,155492.000000,72587.000000
1511.515380,0.328263,154211.000000,72419.000000
1514.636099,0.326830,152941.000000,72060.000000
1517.752514,0.325510,151730.000000,71707.000000
1519.827733,0.323763,151026.000000,71662.000000
1522.936974,0.323119,149649.000000,71114.000000
1526.041910,0.321662,148244.000000,70683.000000
1529.142543,0.320879,146857.000000,70148.000000
1532.238871,0.319288,145325.000000,69671.000000
1534.300698,0.318778,144321.000000,69271.000000
1537.389852,0.317463,142817.000000,68757.000000
1540.474702,0.315779,141263.000000,68273.000000
1543.555247,0.314188,139660.000000,67746.000000
1546.631488,0.312983,137990.000000,67122.000000
1548.679924,0.313089,136899.000000,66575.000000
1551.748991,0.312322,135048.000000,65791.000000
1554.813754,0.310880,133068.000000,65042.000000
1557.874212,0.310796,130999.000000,64043.000000
1560.930366,0.309679,128812.000000,63136.000000
1562.965411,0.311052,127386.000000,62240.000000
1566.014391,0.311289,125338.000000,61206.000000
1569.059067,0.311739,123336.000000,60166.000000
1572.099438,0.309481,121371.000000,59516.000000
1575.135505,0.309310,119409.000000,58577.000000
1577.157158,0.308595,118142.000000,58051.000000
1580.186051,0.308586,116249.000000,57122.000000
1583.210640,0.306583,114278.000000,56413.000000
1586.230924,0.304626,112173.000000,55624.000000
1589.246904,0.303506,109923.000000,54649.000000
1591.255166,0.301868,108419.000000,54105.000000
1594.263972,0.298568,106230.000000,53417.000000
1597.268474,0.298010,104032.000000,52379.000000
1600.268671,0.293583,101711.000000,51735.000000
1603.264564,0.292696,99461.000000,50694.000000
1605.259435,0.291348,97895.000000,50051.000000
1608.248154,0.287631,95589.000000,49292.000000
1611.232569,0.282460,93256.000000,48665.000000
1614.212679,0.279491,90963.000000,47794.000000
1617.188485,0.276411,88623.000000,46896.000000
1619.169964,0.275454,87059.000000,46170.000000
1622.138596,0.272103,84747.000000,45292.000000
1625.102924,0.271890,82422.000000,44071.000000
1628.062948,0.267316,80152.000000,43311.000000
1631.018666,0.264687,77827.000000,42310.000000
1632.986755,0.262491,76307.000000,41694.000000
1635.935300,0.260293,74008.000000,40643.000000
1638.879540,0.259477,71768.000000,39487.000000
1641.819477,0.258205,69476.000000,38338.000000
1644.755109,0.250377,67110.000000,37706.000000
1646.709805,0.247874,65491.000000,37009.000000
1649.638263,0.244188,63053.000000,35935.000000
1652.562417,0.242386,60419.000000,34577.000000
1655.482266,0.236112,57663.000000,33480.000000
1658.397811,0.227638,54598.000000,32325.000000
1660.339117,0.218628,52256.000000,31587.000000
1663.247488,0.204404,48358.000000,30204.000000
1666.151554,0.185190,44087.000000,28782.000000
1669.051317,0.161485,39455.000000,27203.000000
1671.946775,0.131555,34767.000000,25681.000000
1673.874689,0.110298,31558.000000,24480.000000
1676.762973,0.077088,27066.000000,22664.000000
1679.646953,0.057283,22991.000000,20150.000000
1682.526628,0.030975,19393.000000,18058.000000
1685.401999,0.025345,16511.000000,15575.000000
1687.316522,0.022230,14770.000000,14033.000000
1690.184719,0.021062,12590.000000,11994.000000
1693.048611,0.034512,10852.000000,10023.000000
1695.908200,0.037885,9385.000000,8601.000000
1698.763484,0.044643,8087.000000,7297.000000
1700.664615,0.046285,7320.000000,6580.000000
